DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W26,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W26,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W26,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W26,22,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W26,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W26,33,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W26,40,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W26,52,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W26,72,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W26,107,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W26,194,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W26,167,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W26,125,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W26,50,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W26,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W27,938,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W27,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W27,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W27,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W27,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W27,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W27,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W27,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W27,13,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W27,18,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W27,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W27,25,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W27,52,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W27,50,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W27,88,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W27,118,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W27,178,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W27,184,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W27,138,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W27,48,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W27,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W28,841,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W28,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W28,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W28,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W28,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W28,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W28,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W28,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W28,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W28,24,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W28,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W28,31,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W28,41,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W28,66,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W28,62,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W28,117,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W28,165,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W28,152,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W28,113,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W28,32,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W28,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W29,979,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W29,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W29,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W29,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W29,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W29,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W29,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W29,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W29,13,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W29,20,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W29,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W29,42,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W29,53,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W29,67,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W29,80,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W29,134,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W29,192,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W29,170,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W29,146,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W29,44,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W29,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W30,937,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W30,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W30,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W30,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W30,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W30,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W30,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W30,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W30,10,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W30,16,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W30,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W30,30,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W30,32,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W30,61,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W30,79,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W30,138,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W30,180,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W30,171,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W30,136,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W30,50,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W30,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W31,963,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W31,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W31,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W31,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W31,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W31,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W31,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W31,13,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W31,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W31,25,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W31,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W31,30,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W31,56,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W31,48,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W31,88,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W31,115,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W31,192,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W31,190,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W31,125,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W31,51,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W31,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W32,899,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W32,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W32,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W32,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W32,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W32,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W32,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W32,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W32,17,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W32,28,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W32,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W32,24,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W32,35,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W32,48,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W32,86,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W32,122,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W32,163,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W32,165,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W32,126,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W32,58,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W32,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W33,937,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W33,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W33,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W33,8,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W33,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W33,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W33,14,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W33,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W33,17,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W33,25,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W33,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W33,32,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W33,44,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W33,47,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W33,78,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W33,111,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W33,188,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W33,159,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W33,138,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W33,54,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W33,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W34,930,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W34,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W34,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W34,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W34,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W34,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W34,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W34,9,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W34,17,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W34,19,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W34,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W34,27,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W34,50,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W34,53,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W34,82,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W34,128,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W34,193,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W34,157,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W34,140,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W34,43,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W34,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W35,935,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W35,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W35,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W35,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W35,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W35,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W35,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W35,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W35,11,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W35,15,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W35,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W35,38,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W35,50,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W35,39,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W35,73,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W35,138,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W35,190,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W35,173,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W35,138,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W35,43,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W35,5,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W36,912,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W36,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W36,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W36,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W36,4,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W36,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W36,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y35-39,T,NR,HR,2009-W36,6,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y40-44,T,NR,HR,2009-W36,11,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y45-49,T,NR,HR,2009-W36,25,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y5-9,T,NR,HR,2009-W36,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y50-54,T,NR,HR,2009-W36,35,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y55-59,T,NR,HR,2009-W36,42,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y60-64,T,NR,HR,2009-W36,59,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y65-69,T,NR,HR,2009-W36,89,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y70-74,T,NR,HR,2009-W36,115,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y75-79,T,NR,HR,2009-W36,163,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y80-84,T,NR,HR,2009-W36,172,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y85-89,T,NR,HR,2009-W36,133,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_GE90,T,NR,HR,2009-W36,47,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y_LT5,T,NR,HR,2009-W36,7,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,TOTAL,T,NR,HR,2009-W37,826,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,UNK,T,NR,HR,2009-W37,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y10-14,T,NR,HR,2009-W37,0,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y15-19,T,NR,HR,2009-W37,1,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y20-24,T,NR,HR,2009-W37,2,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y25-29,T,NR,HR,2009-W37,3,
ESTAT:DEMO_R_MWK_05(1.0),17/01/23 23:00:00,W,Y30-34,T,NR,HR,2009-W37,1,
